11.254	    -0.3285
11.288	    -0.3284
11.321	    -0.3283
11.354	    -0.3283
11.388	    -0.3280
11.421	    -0.3280
11.454	    -0.3279
11.488	    -0.3276
11.521	    -0.3274
11.554	    -0.3274
11.588	    -0.3272
11.621	    -0.3270
11.654	    -0.3268
11.688	    -0.3267
11.721	    -0.3264
11.754	    -0.3262
11.788	    -0.3260
11.821	    -0.3259
11.854	    -0.3256
11.888	    -0.3254
11.921	    -0.3251
11.954	    -0.3251
11.988	    -0.3247
12.021	    -0.3245
12.054	    -0.3244
12.088	    -0.3240
12.121	    -0.3239
12.154	    -0.3237
12.188	    -0.3234
12.221	    -0.3232
12.254	    -0.3227
12.288	    -0.3227
12.321	    -0.3226
12.354	    -0.3220
12.388	    -0.3219
12.421	    -0.3221
12.454	    -0.3218
12.488	    -0.3216
12.521	    -0.3213
12.554	    -0.3212
12.588	    -0.3209
12.621	    -0.3207
12.654	    -0.3204
12.688	    -0.3203
12.721	    -0.3201
12.754	    -0.3199
12.788	    -0.3197
12.818	    -0.3195
12.851	    -0.3193
12.884	    -0.3192
12.918	    -0.3190
12.951	    -0.3187
12.984	    -0.3183
13.018	    -0.3182
13.051	    -0.3180
13.084	    -0.3180
13.118	    -0.3175
13.151	    -0.3174
13.184	    -0.3172
13.218	    -0.3172
13.251	    -0.3168
13.284	    -0.3167
13.318	    -0.3166
13.351	    -0.3164
13.384	    -0.3163
13.418	    -0.3160
13.451	    -0.3158
13.484	    -0.3156
13.518	    -0.3154
13.551	    -0.3152
13.584	    -0.3150
13.618	    -0.3150
13.651	    -0.3148
13.684	    -0.3147
13.718	    -0.3144
13.751	    -0.3145
13.784	    -0.3143
13.818	    -0.3142
13.851	    -0.3140
13.885	    -0.3140
13.918	    -0.3137
13.951	    -0.3137
13.985	    -0.3133
14.018	    -0.3132
14.051	    -0.3132
14.085	    -0.3130
14.118	    -0.3130
14.151	    -0.3130
14.185	    -0.3129
14.218	    -0.3129
14.251	    -0.3129
14.285	    -0.3129
14.318	    -0.3129
14.351	    -0.3128
14.385	    -0.3128
14.418	    -0.3129
14.451	    -0.3130
14.485	    -0.3126
14.518	    -0.3126
14.551	    -0.3126
14.585	    -0.3125
14.618	    -0.3126
14.651	    -0.3127
14.685	    -0.3127
14.718	    -0.3127
14.751	    -0.3128
14.785	    -0.3128
14.818	    -0.3129
14.851	    -0.3129
14.885	    -0.3131
14.918	    -0.3132
14.951	    -0.3134
14.985	    -0.3134
15.018	    -0.3136
15.048	    -0.3137
15.081	    -0.3138
15.115	    -0.3140
15.148	    -0.3142
15.181	    -0.3142
15.215	    -0.3143
15.248	    -0.3143
15.281	    -0.3145
15.315	    -0.3146
15.348	    -0.3148
15.381	    -0.3149
15.415	    -0.3151
15.448	    -0.3153
15.481	    -0.3155
15.515	    -0.3155
15.548	    -0.3156
15.581	    -0.3158
15.615	    -0.3159
15.648	    -0.3160
15.681	    -0.3163
15.715	    -0.3164
15.748	    -0.3167
15.781	    -0.3168
15.815	    -0.3169
15.848	    -0.3171
15.881	    -0.3173
15.915	    -0.3173
15.948	    -0.3177
15.981	    -0.3178
16.015	    -0.3180
16.048	    -0.3181
16.081	    -0.3183
16.115	    -0.3184
16.148	    -0.3187
16.181	    -0.3189
16.215	    -0.3191
16.248	    -0.3193
16.281	    -0.3195
16.315	    -0.3197
16.348	    -0.3199
16.381	    -0.3201
16.415	    -0.3204
16.448	    -0.3206
16.481	    -0.3207
16.515	    -0.3209
16.548	    -0.3211
16.581	    -0.3214
16.615	    -0.3215
16.648	    -0.3218
16.681	    -0.3219
16.715	    -0.3221
16.748	    -0.3224
16.781	    -0.3225
16.815	    -0.3226
16.848	    -0.3228
16.881	    -0.3228
16.915	    -0.3228
16.948	    -0.3232
16.981	    -0.3234
17.015	    -0.3235
17.048	    -0.3238
17.081	    -0.3238
17.115	    -0.3239
17.148	    -0.3240
17.178	    -0.3243
17.211	    -0.3243
17.245	    -0.3244
17.278	    -0.3249
17.311	    -0.3246
17.345	    -0.3248
17.378	    -0.3248
17.411	    -0.3250
17.445	    -0.3250
17.478	    -0.3250
17.511	    -0.3255
17.545	    -0.3255
17.578	    -0.3255
17.611	    -0.3255
17.645	    -0.3257
17.678	    -0.3259
17.711	    -0.3261
17.745	    -0.3262
17.778	    -0.3261
17.811	    -0.3261
17.845	    -0.3262
17.878	    -0.3263
17.911	    -0.3263
17.945	    -0.3263
17.978	    -0.3263
18.011	    -0.3264
18.045	    -0.3264
18.078	    -0.3264
18.111	    -0.3264
18.145	    -0.3261
18.178	    -0.3264
18.211	    -0.3264
18.245	    -0.3264
18.278	    -0.3264
18.311	    -0.3264
18.345	    -0.3263
18.378	    -0.3263
18.411	    -0.3263
18.445	    -0.3264
18.478	    -0.3263
18.511	    -0.3262
18.545	    -0.3262
18.578	    -0.3262
18.612	    -0.3261
18.645	    -0.3261
18.678	    -0.3259
18.712	    -0.3259
18.745	    -0.3257
18.778	    -0.3258
18.812	    -0.3256
18.845	    -0.3255
18.878	    -0.3253
18.912	    -0.3251
18.945	    -0.3251
18.978	    -0.3251
19.012	    -0.3250
19.045	    -0.3247
19.078	    -0.3247
19.112	    -0.3245
19.145	    -0.3247
19.178	    -0.3244
19.212	    -0.3241
19.245	    -0.3240
19.278	    -0.3239
19.312	    -0.3238
19.345	    -0.3238
19.375	    -0.3235
19.408	    -0.3231
19.442	    -0.3230
19.475	    -0.3230
19.508	    -0.3231
19.542	    -0.3225
19.575	    -0.3225
19.608	    -0.3226
19.642	    -0.3222
19.675	    -0.3221
19.708	    -0.3219
19.742	    -0.3219
19.775	    -0.3217
19.808	    -0.3213
19.842	    -0.3213
19.875	    -0.3212
19.908	    -0.3209
19.942	    -0.3207
19.975	    -0.3205
20.008	    -0.3205
20.042	    -0.3202
20.075	    -0.3200
20.108	    -0.3198
20.142	    -0.3198
20.175	    -0.3197
20.208	    -0.3193
20.242	    -0.3192
20.275	    -0.3191
20.308	    -0.3189
20.342	    -0.3188
20.375	    -0.3186
20.408	    -0.3185
20.442	    -0.3183
20.475	    -0.3181
20.508	    -0.3179
20.542	    -0.3178
20.575	    -0.3177
20.608	    -0.3176
20.642	    -0.3174
20.675	    -0.3173
20.708	    -0.3172
20.742	    -0.3169
20.775	    -0.3169
20.808	    -0.3170
20.842	    -0.3166
20.875	    -0.3165
20.908	    -0.3163
20.942	    -0.3162
20.975	    -0.3161
21.008	    -0.3161
21.042	    -0.3160
21.075	    -0.3159
21.108	    -0.3158
21.142	    -0.3157
21.175	    -0.3157
21.208	    -0.3156
21.242	    -0.3154
21.275	    -0.3153
21.308	    -0.3153
21.342	    -0.3152
21.375	    -0.3151
21.408	    -0.3151
21.442	    -0.3151
21.475	    -0.3151
21.508	    -0.3149
21.538	    -0.3149
21.572	    -0.3149
21.605	    -0.3148
21.638	    -0.3147
21.672	    -0.3145
21.705	    -0.3147
21.738	    -0.3146
21.772	    -0.3146
21.805	    -0.3146
21.838	    -0.3146
21.872	    -0.3146
21.905	    -0.3146
21.938	    -0.3146
21.972	    -0.3146
22.005	    -0.3146
22.038	    -0.3146
